Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Amount,Rating,Payment_Method,Customer_Name,City,Customer_Segment,Age,Product,Category,Unit_Price,Profit
O00189,2026-02-03,C0115,P028,1,0.0,499.0,4,Cash,Customer_0115,Hyderabad,Professional,36,Calculator,Stationery,499,105.41
O00190,2026-05-15,C0043,P019,4,0.15,2376.6,5,UPI,Customer_0043,Bengaluru,Business,52,Water Bottle,Home,699,395.86
O00191,2026-02-02,C0121,P010,3,0.0,2097.0,4,Net Banking,Customer_0121,Pune,Student,34,Phone Case,Accessories,699,278.14
O00192,2026-03-30,C0198,P008,2,0.05,4368.1,5,Credit Card,Customer_0198,Madurai,Professional,49,USB-C Hub,Electronics,2299,1239.88
O00193,2026-04-21,C0042,P008,1,0.0,2299.0,5,Debit Card,Customer_0042,Madurai,Business,18,USB-C Hub,Electronics,2299,497.82
O00194,2026-02-12,C0113,P005,2,0.1,2338.2,5,Credit Card,Customer_0113,Hyderabad,Professional,25,Gaming Mouse,Electronics,1299,660.86
O00195,2026-03-30,C0098,P005,3,0.0,3897.0,4,Net Banking,Customer_0098,Coimbatore,Business,20,Gaming Mouse,Electronics,1299,969.4
O00196,2026-03-12,C0280,P012,2,0.1,4498.2,5,UPI,Customer_0280,Madurai,Business,36,Casual Sneakers,Fashion,2499,763.42
O00197,2026-05-09,C0180,P001,2,0.05,3798.1,4,Net Banking,Customer_0180,Mumbai,Business,46,Wireless Earbuds,Electronics,1999,1057.16
O00198,2026-07-04,C0060,P007,3,0.0,4797.0,5,UPI,Customer_0060,Coimbatore,Business,37,Laptop Stand,Electronics,1599,1402.07
O00199,2026-01-21,C0250,P004,1,0.1,1349.1,5,Net Banking,Customer_0250,Madurai,Professional,34,Power Bank,Electronics,1499,365.76
O00200,2026-04-17,C0037,P007,1,0.15,1359.15,5,Net Banking,Customer_0037,Pune,Student,26,Laptop Stand,Electronics,1599,391.42
O00201,2026-03-16,C0155,P011,3,0.15,7647.45,4,Cash,Customer_0155,Mumbai,Professional,43,Running Shoes,Fashion,2999,1027.53
O00202,2026-03-18,C0117,P003,4,0.0,13996.0,5,Credit Card,Customer_0117,Coimbatore,Business,34,Smart Watch,Electronics,3499,2055.78
O00203,2026-04-23,C0238,P020,4,0.15,15296.6,4,Debit Card,Customer_0238,Madurai,Professional,35,Coffee Maker,Home Appliances,4499,2852.52
O00204,2026-06-05,C0219,P015,2,0.1,3238.2,5,Debit Card,Customer_0219,Chennai,Professional,54,Hoodie,Fashion,1799,941.71
O00205,2026-07-07,C0249,P021,3,0.15,1272.45,3,Debit Card,Customer_0249,Pune,Professional,47,Face Wash,Beauty,499,252.74
O00206,2026-05-12,C0066,P007,1,0.1,1439.1,4,UPI,Customer_0066,Chennai,Student,21,Laptop Stand,Electronics,1599,370.53
O00207,2026-03-10,C0300,P004,4,0.05,5696.2,3,UPI,Customer_0300,Bengaluru,Student,39,Power Bank,Electronics,1499,981.61
O00208,2026-03-16,C0033,P002,4,0.15,8496.6,4,Credit Card,Customer_0033,Hyderabad,Professional,26,Bluetooth Speaker,Electronics,2499,2099.28
O00209,2026-07-28,C0297,P029,3,0.1,2427.3,4,Credit Card,Customer_0297,Mumbai,Business,49,Table Clock,Home,899,349.01
O00210,2026-05-08,C0061,P006,4,0.15,13596.6,5,Cash,Customer_0061,Mumbai,Business,41,Mechanical Keyboard,Electronics,3999,3156.68
O00211,2026-01-06,C0208,P009,1,0.15,2549.15,4,Credit Card,Customer_0208,Madurai,Professional,34,Webcam,Electronics,2999,521.81
O00212,2026-02-25,C0210,P002,3,0.0,7497.0,2,Cash,Customer_0210,Chennai,Professional,32,Bluetooth Speaker,Electronics,2499,1890.89
O00213,2026-06-02,C0130,P025,4,0.1,5396.4,5,UPI,Customer_0130,Pune,Business,44,Perfume,Beauty,1499,944.55
O00214,2026-04-21,C0115,P017,2,0.1,13498.2,5,Cash,Customer_0115,Hyderabad,Professional,36,Study Table,Furniture,7499,1918.29
O00215,2026-04-04,C0044,P007,1,0.15,1359.15,2,Net Banking,Customer_0044,Madurai,Business,39,Laptop Stand,Electronics,1599,200.07
O00216,2026-02-19,C0163,P006,3,0.1,10797.3,3,Net Banking,Customer_0163,Delhi,Business,31,Mechanical Keyboard,Electronics,3999,2384.12
O00217,2026-04-26,C0010,P022,3,0.0,2097.0,3,UPI,Customer_0010,Mumbai,Professional,35,Shampoo,Beauty,699,355.16
O00218,2026-04-11,C0217,P022,3,0.1,1887.3,5,Debit Card,Customer_0217,Pune,Student,25,Shampoo,Beauty,699,408.34
O00219,2026-07-13,C0158,P029,2,0.05,1708.1,5,Cash,Customer_0158,Hyderabad,Business,54,Table Clock,Home,899,496.65
O00220,2026-05-09,C0122,P026,1,0.0,199.0,2,Debit Card,Customer_0122,Hyderabad,Business,46,Notebook,Stationery,199,45.18
O00221,2026-07-25,C0062,P012,4,0.15,8496.6,3,Net Banking,Customer_0062,Delhi,Business,46,Casual Sneakers,Fashion,2499,2394.78
O00222,2026-02-05,C0219,P007,3,0.1,4317.3,4,Net Banking,Customer_0219,Chennai,Professional,54,Laptop Stand,Electronics,1599,534.56
O00223,2026-07-09,C0234,P011,3,0.1,8097.3,4,Net Banking,Customer_0234,Coimbatore,Professional,54,Running Shoes,Fashion,2999,1301.59
O00224,2026-05-17,C0222,P013,4,0.1,5396.4,4,UPI,Customer_0222,Bengaluru,Business,37,Backpack,Accessories,1499,695.25
O00225,2026-04-05,C0010,P006,3,0.0,11997.0,5,Net Banking,Customer_0010,Mumbai,Professional,35,Mechanical Keyboard,Electronics,3999,1451.69
O00226,2026-03-20,C0028,P029,1,0.15,764.15,4,Net Banking,Customer_0028,Chennai,Student,20,Table Clock,Home,899,187.46
O00227,2026-05-28,C0108,P016,2,0.0,17998.0,5,Credit Card,Customer_0108,Coimbatore,Professional,36,Office Chair,Furniture,8999,4314.79
O00228,2026-05-15,C0193,P023,4,0.05,3036.2,5,Credit Card,Customer_0193,Coimbatore,Professional,42,Moisturizer,Beauty,799,905.17
O00229,2026-01-09,C0273,P028,1,0.05,474.05,1,Debit Card,Customer_0273,Chennai,Business,24,Calculator,Stationery,499,109.93
O00230,2026-04-18,C0142,P010,2,0.15,1188.3,5,Cash,Customer_0142,Mumbai,Business,52,Phone Case,Accessories,699,143.25
O00231,2026-05-09,C0181,P023,4,0.0,3196.0,5,Net Banking,Customer_0181,Hyderabad,Business,48,Moisturizer,Beauty,799,538.75
O00232,2026-02-23,C0068,P001,3,0.15,5097.45,5,Debit Card,Customer_0068,Pune,Student,50,Wireless Earbuds,Electronics,1999,915.69
O00233,2026-09-02,C0024,P003,2,0.15,5948.3,5,Debit Card,Customer_0024,Bengaluru,Business,28,Smart Watch,Electronics,3499,1287.38
O00234,2026-05-20,C0060,P024,3,0.1,1617.3,5,Credit Card,Customer_0060,Coimbatore,Business,37,Sunscreen,Beauty,599,224.43
O00235,2026-09-03,C0183,P005,2,0.1,2338.2,5,Credit Card,Customer_0183,Madurai,Business,49,Gaming Mouse,Electronics,1299,497.33
O00236,2026-08-30,C0094,P009,3,0.1,8097.3,5,Cash,Customer_0094,Hyderabad,Student,50,Webcam,Electronics,2999,2084.94
O00237,2026-03-23,C0124,P007,4,0.1,5756.4,5,Debit Card,Customer_0124,Bengaluru,Student,27,Laptop Stand,Electronics,1599,1604.51
O00238,2026-03-15,C0257,P015,1,0.15,1529.15,5,Cash,Customer_0257,Hyderabad,Professional,18,Hoodie,Fashion,1799,317.17
O00239,2026-07-29,C0219,P008,3,0.05,6552.15,4,Debit Card,Customer_0219,Chennai,Professional,54,USB-C Hub,Electronics,2299,1869.77
O00240,2026-09-02,C0020,P002,1,0.1,2249.1,5,Debit Card,Customer_0020,Bengaluru,Professional,35,Bluetooth Speaker,Electronics,2499,416.87
O00241,2026-07-11,C0075,P029,4,0.05,3416.2,4,Net Banking,Customer_0075,Delhi,Business,21,Table Clock,Home,899,978.32
O00242,2026-03-11,C0010,P018,3,0.05,3702.15,3,Net Banking,Customer_0010,Mumbai,Professional,35,Desk Lamp,Home,1299,578.67
O00243,2026-03-03,C0169,P016,2,0.0,17998.0,5,Net Banking,Customer_0169,Coimbatore,Professional,22,Office Chair,Furniture,8999,4294.1
O00244,2026-02-27,C0188,P018,2,0.0,2598.0,3,Debit Card,Customer_0188,Hyderabad,Student,32,Desk Lamp,Home,1299,402.51
O00245,2026-07-03,C0164,P009,4,0.0,11996.0,5,Credit Card,Customer_0164,Delhi,Business,28,Webcam,Electronics,2999,2929.33
O00246,2026-01-02,C0091,P030,2,0.15,5098.3,5,Cash,Customer_0091,Chennai,Business,38,Travel Bag,Accessories,2999,1088.38
O00247,2026-05-03,C0071,P004,2,0.1,2698.2,4,UPI,Customer_0071,Delhi,Student,48,Power Bank,Electronics,1499,670.86
O00248,2026-08-21,C0119,P023,1,0.05,759.05,5,UPI,Customer_0119,Bengaluru,Business,45,Moisturizer,Beauty,799,92.88
O00249,2026-08-22,C0296,P015,2,0.15,3058.3,5,Credit Card,Customer_0296,Delhi,Professional,29,Hoodie,Fashion,1799,490.35
O00250,2026-08-28,C0271,P012,1,0.15,2124.15,5,Credit Card,Customer_0271,Delhi,Professional,37,Casual Sneakers,Fashion,2499,373.6
O00251,2026-08-28,C0237,P003,3,0.0,10497.0,1,Net Banking,Customer_0237,Delhi,Student,40,Smart Watch,Electronics,3499,1801.19
O00252,2026-06-04,C0069,P023,1,0.1,719.1,4,Net Banking,Customer_0069,Coimbatore,Professional,49,Moisturizer,Beauty,799,173.38
O00253,2026-05-15,C0178,P018,4,0.05,4936.2,5,Cash,Customer_0178,Hyderabad,Professional,51,Desk Lamp,Home,1299,918.27
O00254,2026-03-11,C0016,P016,2,0.0,17998.0,4,Cash,Customer_0016,Madurai,Business,41,Office Chair,Furniture,8999,4878.42
O00255,2026-06-15,C0069,P015,3,0.05,5127.15,1,Debit Card,Customer_0069,Coimbatore,Professional,49,Hoodie,Fashion,1799,1242.86
O00256,2026-07-22,C0098,P018,3,0.05,3702.15,4,Cash,Customer_0098,Coimbatore,Business,20,Desk Lamp,Home,1299,738.78
O00257,2026-07-31,C0024,P007,4,0.1,5756.4,3,UPI,Customer_0024,Bengaluru,Business,28,Laptop Stand,Electronics,1599,1005.21
O00258,2026-02-17,C0207,P024,2,0.15,1018.3,4,Credit Card,Customer_0207,Pune,Professional,42,Sunscreen,Beauty,599,213.61
O00259,2026-01-02,C0212,P030,3,0.15,7647.45,4,Debit Card,Customer_0212,Chennai,Student,30,Travel Bag,Accessories,2999,1042.94
O00260,2026-09-02,C0257,P023,3,0.1,2157.3,5,Net Banking,Customer_0257,Hyderabad,Professional,18,Moisturizer,Beauty,799,540.85
O00261,2026-01-03,C0029,P010,3,0.1,1887.3,5,UPI,Customer_0029,Pune,Professional,35,Phone Case,Accessories,699,458.85
O00262,2026-06-20,C0013,P001,1,0.15,1699.15,4,Cash,Customer_0013,Bengaluru,Professional,40,Wireless Earbuds,Electronics,1999,442.7
O00263,2026-06-25,C0033,P003,3,0.0,10497.0,5,Debit Card,Customer_0033,Hyderabad,Professional,26,Smart Watch,Electronics,3499,2347.82
O00264,2026-04-05,C0260,P021,2,0.05,948.1,5,Cash,Customer_0260,Hyderabad,Business,49,Face Wash,Beauty,499,227.0
O00265,2026-02-09,C0044,P028,4,0.1,1796.4,4,Net Banking,Customer_0044,Madurai,Business,39,Calculator,Stationery,499,340.48
O00266,2026-08-22,C0020,P015,4,0.05,6836.2,5,Net Banking,Customer_0020,Bengaluru,Professional,35,Hoodie,Fashion,1799,1172.41
O00267,2026-08-12,C0126,P027,1,0.15,211.65,5,Debit Card,Customer_0126,Hyderabad,Professional,26,Pen Set,Stationery,249,36.4
O00268,2026-01-20,C0155,P007,1,0.0,1599.0,5,Net Banking,Customer_0155,Mumbai,Professional,43,Laptop Stand,Electronics,1599,287.59
O00269,2026-02-21,C0152,P008,2,0.05,4368.1,4,Net Banking,Customer_0152,Bengaluru,Business,39,USB-C Hub,Electronics,2299,1082.47
O00270,2026-04-24,C0243,P017,1,0.05,7124.05,5,Cash,Customer_0243,Delhi,Professional,19,Study Table,Furniture,7499,922.75
O00271,2026-01-24,C0291,P019,4,0.0,2796.0,4,Net Banking,Customer_0291,Chennai,Professional,38,Water Bottle,Home,699,559.43
O00272,2026-04-17,C0034,P004,4,0.0,5996.0,5,Debit Card,Customer_0034,Coimbatore,Business,53,Power Bank,Electronics,1499,1755.06
O00273,2026-07-05,C0263,P007,1,0.15,1359.15,4,UPI,Customer_0263,Delhi,Professional,29,Laptop Stand,Electronics,1599,242.52
O00274,2026-07-10,C0202,P026,2,0.0,398.0,2,Debit Card,Customer_0202,Chennai,Professional,55,Notebook,Stationery,199,78.14
O00275,2026-06-29,C0072,P010,1,0.0,699.0,5,UPI,Customer_0072,Mumbai,Student,24,Phone Case,Accessories,699,109.2
O00276,2026-08-28,C0274,P025,4,0.0,5996.0,4,Credit Card,Customer_0274,Coimbatore,Business,31,Perfume,Beauty,1499,1548.95
O00277,2026-07-16,C0067,P025,2,0.15,2548.3,4,Cash,Customer_0067,Coimbatore,Student,20,Perfume,Beauty,1499,367.13
O00278,2026-04-25,C0086,P030,4,0.15,10196.6,3,Net Banking,Customer_0086,Chennai,Student,42,Travel Bag,Accessories,2999,1273.97
O00279,2026-02-04,C0275,P015,3,0.0,5397.0,4,Net Banking,Customer_0275,Madurai,Business,23,Hoodie,Fashion,1799,1192.54
O00280,2026-04-11,C0085,P024,2,0.05,1138.1,5,UPI,Customer_0085,Delhi,Student,43,Sunscreen,Beauty,599,336.62
O00281,2026-09-08,C0244,P019,3,0.15,1782.45,5,Net Banking,Customer_0244,Bengaluru,Professional,32,Water Bottle,Home,699,302.21
O00282,2026-04-19,C0290,P007,4,0.05,6076.2,4,Debit Card,Customer_0290,Delhi,Professional,23,Laptop Stand,Electronics,1599,1772.93
O00283,2026-02-09,C0038,P008,3,0.05,6552.15,5,UPI,Customer_0038,Delhi,Student,21,USB-C Hub,Electronics,2299,1890.98
O00284,2026-01-09,C0082,P017,4,0.0,29996.0,4,UPI,Customer_0082,Bengaluru,Student,52,Study Table,Furniture,7499,6165.78
O00285,2026-01-26,C0175,P007,1,0.15,1359.15,5,UPI,Customer_0175,Hyderabad,Business,51,Laptop Stand,Electronics,1599,234.73
O00286,2026-03-04,C0042,P004,1,0.15,1274.15,4,Net Banking,Customer_0042,Madurai,Business,18,Power Bank,Electronics,1499,256.02
O00287,2026-02-25,C0037,P023,1,0.05,759.05,4,Debit Card,Customer_0037,Pune,Student,26,Moisturizer,Beauty,799,133.03
O00288,2026-03-01,C0221,P022,3,0.1,1887.3,4,Credit Card,Customer_0221,Bengaluru,Business,33,Shampoo,Beauty,699,460.08
O00289,2026-06-19,C0268,P029,2,0.15,1528.3,4,UPI,Customer_0268,Madurai,Student,33,Table Clock,Home,899,450.0
O00290,2026-05-23,C0176,P009,2,0.15,5098.3,5,UPI,Customer_0176,Delhi,Student,53,Webcam,Electronics,2999,759.45
O00291,2026-09-06,C0271,P006,3,0.15,10197.45,5,Debit Card,Customer_0271,Delhi,Professional,37,Mechanical Keyboard,Electronics,3999,2664.84
O00292,2026-06-28,C0094,P029,4,0.15,3056.6,3,Cash,Customer_0094,Hyderabad,Student,50,Table Clock,Home,899,500.45
O00293,2026-02-17,C0184,P012,4,0.05,9496.2,5,Debit Card,Customer_0184,Coimbatore,Professional,46,Casual Sneakers,Fashion,2499,2433.98
O00294,2026-08-08,C0138,P007,2,0.15,2718.3,5,Net Banking,Customer_0138,Pune,Professional,32,Laptop Stand,Electronics,1599,565.71
O00295,2026-04-16,C0084,P012,4,0.05,9496.2,4,Debit Card,Customer_0084,Hyderabad,Professional,49,Casual Sneakers,Fashion,2499,2578.61
O00296,2026-02-22,C0041,P028,3,0.0,1497.0,5,Debit Card,Customer_0041,Mumbai,Professional,47,Calculator,Stationery,499,225.48
O00297,2026-01-24,C0211,P016,2,0.0,17998.0,4,Net Banking,Customer_0211,Bengaluru,Business,20,Office Chair,Furniture,8999,3888.32
O00298,2026-06-04,C0071,P005,1,0.0,1299.0,4,Net Banking,Customer_0071,Delhi,Student,48,Gaming Mouse,Electronics,1299,250.06
O00299,2026-07-05,C0239,P010,2,0.15,1188.3,4,Debit Card,Customer_0239,Madurai,Business,18,Phone Case,Accessories,699,270.72
O00300,2026-03-19,C0103,P022,1,0.05,664.05,5,UPI,Customer_0103,Delhi,Professional,22,Shampoo,Beauty,699,135.77
O00301,2026-07-11,C0036,P011,4,0.05,11396.2,5,Credit Card,Customer_0036,Mumbai,Business,43,Running Shoes,Fashion,2999,1669.1
O00302,2026-04-12,C0020,P015,2,0.1,3238.2,5,Cash,Customer_0020,Bengaluru,Professional,35,Hoodie,Fashion,1799,940.39
O00303,2026-04-30,C0130,P014,3,0.1,2157.3,4,Net Banking,Customer_0130,Pune,Business,44,T-Shirt,Fashion,799,284.39
O00304,2026-08-14,C0138,P019,4,0.15,2376.6,3,Cash,Customer_0138,Pune,Professional,32,Water Bottle,Home,699,627.47
O00305,2026-07-14,C0261,P024,3,0.05,1707.15,4,Cash,Customer_0261,Bengaluru,Student,54,Sunscreen,Beauty,599,286.8
O00306,2026-01-12,C0214,P019,2,0.05,1328.1,1,Net Banking,Customer_0214,Coimbatore,Student,48,Water Bottle,Home,699,212.16
O00307,2026-08-28,C0159,P024,4,0.1,2156.4,3,Debit Card,Customer_0159,Madurai,Professional,53,Sunscreen,Beauty,599,438.55
O00308,2026-02-28,C0019,P011,4,0.05,11396.2,4,Debit Card,Customer_0019,Madurai,Student,32,Running Shoes,Fashion,2999,3052.42
O00309,2026-03-07,C0066,P006,4,0.15,13596.6,4,Debit Card,Customer_0066,Chennai,Student,21,Mechanical Keyboard,Electronics,3999,3173.73
O00310,2026-02-13,C0002,P029,2,0.15,1528.3,4,Net Banking,Customer_0002,Coimbatore,Student,26,Table Clock,Home,899,229.08
O00311,2026-06-14,C0100,P025,1,0.0,1499.0,5,UPI,Customer_0100,Pune,Professional,31,Perfume,Beauty,1499,340.49
O00312,2026-08-30,C0052,P028,1,0.0,499.0,4,Credit Card,Customer_0052,Delhi,Student,25,Calculator,Stationery,499,64.78
O00313,2026-01-18,C0241,P025,2,0.0,2998.0,4,Cash,Customer_0241,Mumbai,Professional,53,Perfume,Beauty,1499,706.82
O00314,2026-04-06,C0015,P025,1,0.15,1274.15,5,UPI,Customer_0015,Bengaluru,Professional,23,Perfume,Beauty,1499,381.12
O00315,2026-01-02,C0107,P004,4,0.0,5996.0,1,Debit Card,Customer_0107,Hyderabad,Professional,22,Power Bank,Electronics,1499,1745.4
O00316,2026-05-18,C0027,P010,3,0.0,2097.0,4,Cash,Customer_0027,Coimbatore,Business,38,Phone Case,Accessories,699,256.13
O00317,2026-07-26,C0027,P022,2,0.0,1398.0,5,Net Banking,Customer_0027,Coimbatore,Business,38,Shampoo,Beauty,699,271.61
O00318,2026-02-08,C0279,P005,2,0.05,2468.1,5,Debit Card,Customer_0279,Madurai,Student,32,Gaming Mouse,Electronics,1299,552.17
O00319,2026-07-28,C0229,P027,3,0.1,672.3,5,UPI,Customer_0229,Hyderabad,Professional,29,Pen Set,Stationery,249,106.62
O00320,2026-04-06,C0141,P001,4,0.15,6796.6,5,Credit Card,Customer_0141,Bengaluru,Professional,40,Wireless Earbuds,Electronics,1999,1743.2
O00321,2026-03-18,C0268,P006,1,0.0,3999.0,3,Cash,Customer_0268,Madurai,Student,33,Mechanical Keyboard,Electronics,3999,521.54
O00322,2026-04-07,C0054,P011,4,0.0,11996.0,5,Credit Card,Customer_0054,Chennai,Student,54,Running Shoes,Fashion,2999,3078.06
O00323,2026-01-22,C0137,P008,4,0.15,7816.6,5,Debit Card,Customer_0137,Coimbatore,Student,47,USB-C Hub,Electronics,2299,2008.38
O00324,2026-05-25,C0182,P020,1,0.0,4499.0,4,Net Banking,Customer_0182,Delhi,Professional,33,Coffee Maker,Home Appliances,4499,738.62
O00325,2026-05-02,C0042,P003,3,0.0,10497.0,5,Debit Card,Customer_0042,Madurai,Business,18,Smart Watch,Electronics,3499,2253.45
O00326,2026-08-19,C0186,P006,1,0.05,3799.05,5,Debit Card,Customer_0186,Coimbatore,Professional,39,Mechanical Keyboard,Electronics,3999,466.58
O00327,2026-01-05,C0093,P016,2,0.05,17098.1,5,Cash,Customer_0093,Delhi,Business,51,Office Chair,Furniture,8999,4429.32
O00328,2026-08-26,C0165,P009,1,0.1,2699.1,4,Credit Card,Customer_0165,Bengaluru,Professional,50,Webcam,Electronics,2999,442.46
O00329,2026-05-26,C0011,P029,4,0.1,3236.4,4,Credit Card,Customer_0011,Hyderabad,Student,39,Table Clock,Home,899,908.08
O00330,2026-07-22,C0177,P012,1,0.1,2249.1,2,Cash,Customer_0177,Coimbatore,Student,47,Casual Sneakers,Fashion,2499,620.88
O00331,2026-03-01,C0232,P007,1,0.1,1439.1,5,Net Banking,Customer_0232,Madurai,Professional,33,Laptop Stand,Electronics,1599,346.7
O00332,2026-09-02,C0218,P022,4,0.1,2516.4,2,Debit Card,Customer_0218,Hyderabad,Professional,24,Shampoo,Beauty,699,682.78
O00333,2026-07-20,C0273,P005,4,0.15,4416.6,4,Net Banking,Customer_0273,Chennai,Business,24,Gaming Mouse,Electronics,1299,568.92
O00334,2026-08-29,C0228,P003,4,0.15,11896.6,4,Net Banking,Customer_0228,Pune,Business,47,Smart Watch,Electronics,3499,2723.2
O00335,2026-06-19,C0115,P016,4,0.0,35996.0,5,Debit Card,Customer_0115,Hyderabad,Professional,36,Office Chair,Furniture,8999,7019.11
O00336,2026-07-24,C0151,P007,2,0.0,3198.0,3,Credit Card,Customer_0151,Coimbatore,Professional,45,Laptop Stand,Electronics,1599,861.46
O00337,2026-04-08,C0058,P005,2,0.15,2208.3,4,UPI,Customer_0058,Hyderabad,Professional,51,Gaming Mouse,Electronics,1299,460.78
O00338,2026-01-24,C0021,P011,1,0.1,2699.1,4,Debit Card,Customer_0021,Delhi,Business,41,Running Shoes,Fashion,2999,341.53
O00339,2026-01-27,C0283,P024,2,0.0,1198.0,4,Cash,Customer_0283,Coimbatore,Professional,25,Sunscreen,Beauty,599,311.11
O00340,2026-05-23,C0221,P006,4,0.0,15996.0,2,Debit Card,Customer_0221,Bengaluru,Business,33,Mechanical Keyboard,Electronics,3999,2482.43
O00341,2026-05-22,C0128,P005,1,0.1,1169.1,5,UPI,Customer_0128,Chennai,Professional,31,Gaming Mouse,Electronics,1299,198.45
O00342,2026-03-16,C0050,P029,4,0.15,3056.6,5,Net Banking,Customer_0050,Hyderabad,Business,51,Table Clock,Home,899,440.25
O00343,2026-08-20,C0199,P015,2,0.05,3418.1,5,Credit Card,Customer_0199,Chennai,Professional,39,Hoodie,Fashion,1799,979.89
O00344,2026-02-05,C0232,P001,3,0.1,5397.3,4,Credit Card,Customer_0232,Madurai,Professional,33,Wireless Earbuds,Electronics,1999,797.9
O00345,2026-01-17,C0130,P028,2,0.15,848.3,4,Debit Card,Customer_0130,Pune,Business,44,Calculator,Stationery,499,225.23
O00346,2026-05-04,C0139,P029,1,0.1,809.1,4,Credit Card,Customer_0139,Coimbatore,Student,30,Table Clock,Home,899,169.29
O00347,2026-07-04,C0073,P006,4,0.05,15196.2,4,Credit Card,Customer_0073,Bengaluru,Business,45,Mechanical Keyboard,Electronics,3999,3734.57
O00348,2026-03-19,C0158,P013,1,0.15,1274.15,4,Net Banking,Customer_0158,Hyderabad,Business,54,Backpack,Accessories,1499,310.74
O00349,2026-04-08,C0123,P003,3,0.15,8922.45,4,Net Banking,Customer_0123,Mumbai,Business,18,Smart Watch,Electronics,3499,2134.83
O00350,2026-02-04,C0148,P022,3,0.1,1887.3,5,Credit Card,Customer_0148,Bengaluru,Professional,54,Shampoo,Beauty,699,375.73
O00351,2026-05-03,C0023,P013,3,0.05,4272.15,5,Debit Card,Customer_0023,Coimbatore,Business,35,Backpack,Accessories,1499,1096.99
O00352,2026-03-16,C0063,P007,4,0.05,6076.2,4,Debit Card,Customer_0063,Bengaluru,Student,32,Laptop Stand,Electronics,1599,1761.39
O00353,2026-07-29,C0269,P025,4,0.1,5396.4,3,Net Banking,Customer_0269,Bengaluru,Business,44,Perfume,Beauty,1499,946.38
O00354,2026-02-21,C0006,P023,2,0.0,1598.0,5,Cash,Customer_0006,Coimbatore,Student,50,Moisturizer,Beauty,799,345.11
O00355,2026-08-30,C0274,P030,2,0.15,5098.3,5,UPI,Customer_0274,Coimbatore,Business,31,Travel Bag,Accessories,2999,619.09
O00356,2026-07-29,C0004,P018,4,0.15,4416.6,3,Debit Card,Customer_0004,Bengaluru,Business,45,Desk Lamp,Home,1299,1006.53
O00357,2026-03-03,C0162,P018,3,0.05,3702.15,5,Cash,Customer_0162,Pune,Professional,46,Desk Lamp,Home,1299,521.08
O00358,2026-01-19,C0225,P001,4,0.15,6796.6,5,Net Banking,Customer_0225,Pune,Student,50,Wireless Earbuds,Electronics,1999,1413.99
O00359,2026-05-10,C0074,P029,4,0.0,3596.0,5,Debit Card,Customer_0074,Pune,Professional,44,Table Clock,Home,899,537.08
O00360,2026-06-29,C0114,P004,1,0.0,1499.0,5,Debit Card,Customer_0114,Bengaluru,Business,53,Power Bank,Electronics,1499,277.43
O00361,2026-02-12,C0032,P001,1,0.15,1699.15,5,Debit Card,Customer_0032,Mumbai,Business,47,Wireless Earbuds,Electronics,1999,464.83
O00362,2026-09-05,C0113,P002,4,0.0,9996.0,1,Debit Card,Customer_0113,Hyderabad,Professional,25,Bluetooth Speaker,Electronics,2499,2708.35
O00363,2026-02-26,C0153,P020,2,0.15,7648.3,4,Cash,Customer_0153,Pune,Business,25,Coffee Maker,Home Appliances,4499,1383.73
O00364,2026-07-17,C0110,P024,2,0.1,1078.2,5,Cash,Customer_0110,Madurai,Business,51,Sunscreen,Beauty,599,292.0
O00365,2026-01-27,C0257,P030,3,0.15,7647.45,5,UPI,Customer_0257,Hyderabad,Professional,18,Travel Bag,Accessories,2999,2026.33
